timestamp;x;y;theta
1614280913505;-0.2585685188652045;0.7531532181017206;-15.352000000011408
1614280913525;-0.2585685188652045;0.7531532181017206;-14.552000000011425
1614280913546;-0.2585685188652045;0.7531532181017206;-13.752000000011442
1614280913565;-0.2585685188652045;0.7531532181017206;-12.95200000001146
1614280913586;-0.2585685188652045;0.7531532181017206;-12.152000000011476
1614280913612;-0.2585685188652045;0.7531532181017206;-11.912000000011467
1614280913625;-0.2585685188652045;0.7531532181017206;-11.672000000011458
1614280913646;-0.2585685188652045;0.7531532181017206;-11.432000000011449
1614280913665;-0.2585685188652045;0.7531532181017206;-11.19200000001144
1614280913685;-0.2585685188652045;0.7531532181017206;-10.95200000001143
1614280913705;-0.2585685188652045;0.7531532181017206;-10.712000000011422
1614280913725;-0.2585685188652045;0.7531532181017206;-10.472000000011413
1614280913746;-0.2585685188652045;0.7531532181017206;-10.232000000011404
1614280913765;-0.2585685188652045;0.7531532181017206;-9.992000000011394
1614280913785;-0.2585685188652045;0.7531532181017206;-9.752000000011385
1614280913805;-0.2585685188652045;0.7531532181017206;-9.512000000011376
1614280913825;-0.2585685188652045;0.7531532181017206;-9.272000000011367
1614280913852;-0.2585685188652045;0.7531532181017206;-9.032000000011358
1614280913869;-0.2585685188652045;0.7531532181017206;-8.792000000011349
1614280913886;-0.2585685188652045;0.7531532181017206;-8.55200000001134
1614280913907;-0.2585685188652045;0.7531532181017206;-8.31200000001133
1614280913925;-0.2585685188652045;0.7531532181017206;-8.072000000011322
1614280913948;-0.2585685188652045;0.7531532181017206;-7.832000000011325
1614280913969;-0.2585685188652045;0.7531532181017206;-7.592000000011334
1614280913987;-0.2585685188652045;0.7531532181017206;-7.352000000011342
1614280914006;-0.2585685188652045;0.7531532181017206;-7.112000000011351
1614280914025;-0.2585685188652045;0.7531532181017206;-6.87200000001136
1614280914047;-0.2585685188652045;0.7531532181017206;-6.632000000011368
1614280914065;-0.2585685188652045;0.7531532181017206;-6.392000000011377
1614280914086;-0.2585685188652045;0.7531532181017206;-6.152000000011386
1614280914105;-0.2585685188652045;0.7531532181017206;-5.912000000011394
1614280914125;-0.2585685188652045;0.7531532181017206;-5.672000000011403
1614280914146;-0.2585685188652045;0.7531532181017206;-5.432000000011412
1614280914165;-0.2585685188652045;0.7531532181017206;-5.19200000001142
1614280914186;-0.2585685188652045;0.7531532181017206;-4.952000000011429
1614280914240;-0.2585685188652045;0.7531532181017206;-4.712000000011438
1614280914245;-0.2585685188652045;0.7531532181017206;-4.472000000011446
1614280914264;-0.2585685188652045;0.7531532181017206;-4.232000000011455
1614280914284;-0.2585685188652045;0.7531532181017206;-3.9920000000114633
1614280914304;-0.2585685188652045;0.7531532181017206;-3.752000000011463
1614280914324;-0.2585685188652045;0.7531532181017206;-3.512000000011463
1614280914345;-0.2585685188652045;0.7531532181017206;-3.2720000000114626
1614280914365;-0.2585685188652045;0.7531532181017206;-3.0320000000114624
1614280914386;-0.2585685188652045;0.7531532181017206;-2.792000000011462
1614280914405;-0.2585685188652045;0.7531532181017206;-2.552000000011462
1614280914425;-0.2585685188652045;0.7531532181017206;-2.3120000000114618
1614280914446;-0.2585685188652045;0.7531532181017206;-2.0720000000114616
1614280914465;-0.2585685188652045;0.7531532181017206;-1.8320000000114613
1614280914486;-0.2585685188652045;0.7531532181017206;-1.5920000000114611
1614280914505;-0.2585685188652045;0.7531532181017206;-1.352000000011461
1614280914525;-0.2585685188652045;0.7531532181017206;-1.1120000000114607
1614280914544;-0.2585685188652045;0.7531532181017206;-0.8720000000114605
1614280914564;-0.2585685188652045;0.7531532181017206;-0.6320000000114603
1614280914585;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914607;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914625;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914645;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914665;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914684;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914706;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914725;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914748;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914770;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914787;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914805;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914825;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914844;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914864;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914885;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914905;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914925;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914947;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914968;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280914986;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915005;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915026;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915047;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915065;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915086;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915105;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915125;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915146;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915165;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915185;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915240;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915245;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915267;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915286;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915306;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915326;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915346;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915365;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915386;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915405;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915425;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915446;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915465;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915486;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915505;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915525;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915546;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915565;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915586;-0.2585685188652045;0.7531532181017206;-0.39200000001146007
1614280915610;-0.2545686124823012;0.7531258515525805;-0.39200000001146007
1614280915626;-0.25056870609939796;0.7530984850034403;-0.39200000001146007
1614280915648;-0.2465687997164947;0.7530711184543002;-0.39200000001146007
1614280915669;-0.24256889333359144;0.75304375190516;-0.39200000001146007
1614280915685;-0.23856898695068818;0.7530163853560199;-0.39200000001146007
1614280915705;-0.23456908056778492;0.7529890188068797;-0.39200000001146007
1614280915725;-0.23056917418488165;0.7529616522577396;-0.39200000001146007
1614280915746;-0.2265692678019784;0.7529342857085994;-0.39200000001146007
1614280915765;-0.22256936141907513;0.7529069191594593;-0.39200000001146007
1614280915785;-0.21856945503617187;0.7528795526103191;-0.39200000001146007
1614280915805;-0.2145695486532686;0.752852186061179;-0.39200000001146007
1614280915825;-0.21056964227036534;0.7528248195120388;-0.39200000001146007
1614280915846;-0.20656973588746208;0.7527974529628987;-0.39200000001146007
1614280915865;-0.20256982950455882;0.7527700864137585;-0.39200000001146007
1614280915885;-0.19856992312165556;0.7527427198646184;-0.39200000001146007
1614280915905;-0.1945700167387523;0.7527153533154782;-0.39200000001146007
1614280915925;-0.19057011035584903;0.7526879867663381;-0.39200000001146007
1614280915946;-0.18657020397294577;0.7526606202171979;-0.39200000001146007
1614280915965;-0.1825702975900425;0.7526332536680578;-0.39200000001146007
1614280915986;-0.17857039120713925;0.7526058871189176;-0.39200000001146007
1614280916005;-0.17457048482423598;0.7525785205697775;-0.39200000001146007
1614280916025;-0.17057057844133272;0.7525511540206373;-0.39200000001146007
1614280916047;-0.16657067205842946;0.7525237874714972;-0.39200000001146007
1614280916066;-0.1625707656755262;0.752496420922357;-0.39200000001146007
1614280916086;-0.15857085929262293;0.7524690543732169;-0.39200000001146007
1614280916105;-0.15457095290971967;0.7524416878240767;-0.39200000001146007
1614280916125;-0.1505710465268164;0.7524143212749366;-0.39200000001146007
1614280916146;-0.14657114014391315;0.7523869547257964;-0.39200000001146007
1614280916165;-0.14257123376100989;0.7523595881766563;-0.39200000001146007
1614280916186;-0.13857132737810662;0.7523322216275161;-0.39200000001146007
1614280916239;-0.13457142099520336;0.752304855078376;-0.39200000001146007
1614280916246;-0.1305715146123001;0.7522774885292358;-0.39200000001146007
1614280916264;-0.12657160822939684;0.7522501219800957;-0.39200000001146007
1614280916284;-0.12257170184649376;0.7522227554309555;-0.39200000001146007
1614280916304;-0.11857179546359077;0.7521953888818154;-0.39200000001146007
1614280916324;-0.11457188908068779;0.7521680223326752;-0.39200000001146007
1614280916347;-0.1105719826977848;0.7521406557835351;-0.39200000001146007
1614280916365;-0.10657207631488182;0.7521132892343949;-0.39200000001146007
1614280916386;-0.10257216993197883;0.7520859226852548;-0.39200000001146007
1614280916405;-0.09857226354907585;0.7520585561361146;-0.39200000001146007
1614280916425;-0.09457235716617286;0.7520311895869745;-0.39200000001146007
1614280916446;-0.09057245078326988;0.7520038230378343;-0.39200000001146007
1614280916465;-0.0865725444003669;0.7519764564886942;-0.39200000001146007
1614280916486;-0.08257263801746391;0.751949089939554;-0.39200000001146007
1614280916505;-0.07857273163456092;0.7519217233904139;-0.39200000001146007
1614280916525;-0.07457282525165794;0.7518943568412737;-0.39200000001146007
1614280916546;-0.07057291886875496;0.7518669902921336;-0.39200000001146007
1614280916565;-0.06657301248585197;0.7518396237429934;-0.39200000001146007
1614280916586;-0.06257310610294899;0.7518122571938533;-0.39200000001146007
1614280916607;-0.058573199720046;0.7517848906447131;-0.39200000001146007
1614280916625;-0.05457329333714302;0.751757524095573;-0.39200000001146007
1614280916645;-0.05057338695424003;0.7517301575464328;-0.39200000001146007
1614280916664;-0.04657348057133705;0.7517027909972926;-0.39200000001146007
1614280916686;-0.04257357418843406;0.7516754244481525;-0.39200000001146007
1614280916706;-0.03857366780553108;0.7516480578990123;-0.39200000001146007
1614280916726;-0.034573761422628094;0.7516206913498722;-0.39200000001146007
1614280916746;-0.03057385503972511;0.751593324800732;-0.39200000001146007
1614280916769;-0.026573948656822124;0.7515659582515919;-0.39200000001146007
1614280916786;-0.02257404227391914;0.7515385917024517;-0.39200000001146007
1614280916806;-0.018574135891016155;0.7515112251533116;-0.39200000001146007
1614280916825;-0.01457422950811317;0.7514838586041714;-0.39200000001146007
1614280916848;-0.010574323125210186;0.7514564920550313;-0.39200000001146007
1614280916869;-0.006574416742307195;0.7514291255058911;-0.39200000001146007
1614280916886;-0.0025745103594041964;0.751401758956751;-0.39200000001146007
1614280916905;0.0014253960234987995;0.7513743924076108;-0.39200000001146007
1614280916925;0.005425302406401797;0.7513470258584707;-0.39200000001146007
1614280916948;0.00942520878930479;0.7513196593093305;-0.39200000001146007
1614280916967;0.013425115172207775;0.7512922927601904;-0.39200000001146007
1614280916986;0.017425021555110762;0.7512649262110502;-0.39200000001146007
1614280917006;0.021424927938013746;0.7512375596619101;-0.39200000001146007
1614280917026;0.02542483432091673;0.7512101931127699;-0.39200000001146007
1614280917046;0.029424740703819716;0.7511828265636298;-0.39200000001146007
1614280917065;0.0334246470867227;0.7511554600144896;-0.39200000001146007
1614280917086;0.037424553469625685;0.7511280934653495;-0.39200000001146007
1614280917105;0.04142445985252867;0.7511007269162093;-0.39200000001146007
1614280917125;0.045424366235431654;0.7510733603670692;-0.39200000001146007
1614280917146;0.04942427261833464;0.751045993817929;-0.39200000001146007
1614280917165;0.05342417900123762;0.7510186272687889;-0.39200000001146007
1614280917186;0.05742408538414061;0.7509912607196487;-0.39200000001146007
1614280917240;0.06142399176704359;0.7509638941705086;-0.39200000001146007
1614280917246;0.06542389814994658;0.7509365276213684;-0.39200000001146007
1614280917264;0.06942380453284956;0.7509091610722283;-0.39200000001146007
1614280917284;0.07342371091575255;0.7508817945230881;-0.39200000001146007
1614280917304;0.07742361729865553;0.750854427973948;-0.39200000001146007
1614280917324;0.08142352368155852;0.7508270614248078;-0.39200000001146007
1614280917345;0.0854234300644615;0.7507996948756677;-0.39200000001146007
1614280917365;0.08942333644736448;0.7507723283265275;-0.39200000001146007
1614280917386;0.09342324283026747;0.7507449617773874;-0.39200000001146007
1614280917405;0.09742314921317045;0.7507175952282472;-0.39200000001146007
1614280917425;0.10142305559607344;0.7506902286791071;-0.39200000001146007
1614280917446;0.10542296197897642;0.7506628621299669;-0.39200000001146007
1614280917465;0.10942286836187941;0.7506354955808268;-0.39200000001146007
1614280917486;0.11342277474478239;0.7506081290316866;-0.39200000001146007
1614280917505;0.11742268112768538;0.7505807624825465;-0.39200000001146007
1614280917525;0.12142258751058836;0.7505533959334063;-0.39200000001146007
1614280917546;0.1254224938934914;0.7505260293842662;-0.39200000001146007
1614280917565;0.12942240027639465;0.750498662835126;-0.39200000001146007
1614280917586;0.1334223066592979;0.7504712962859859;-0.39200000001146007
1614280917611;0.1358022509571252;0.7504550131892482;-0.39200000001146007
1614280917625;0.13818219525495248;0.7504387300925106;-0.39200000001146007
1614280917646;0.14056213955277977;0.750422446995773;-0.39200000001146007
1614280917665;0.14294208385060705;0.7504061638990354;-0.39200000001146007
1614280917685;0.14532202814843434;0.7503898808022977;-0.39200000001146007
1614280917705;0.14770197244626163;0.7503735977055601;-0.39200000001146007
1614280917725;0.1500819167440889;0.7503573146088225;-0.39200000001146007
1614280917746;0.1524618610419162;0.7503410315120849;-0.39200000001146007
1614280917765;0.15484180533974348;0.7503247484153472;-0.39200000001146007
1614280917786;0.15722174963757077;0.7503084653186096;-0.39200000001146007
1614280917805;0.15960169393539805;0.750292182221872;-0.39200000001146007
1614280917825;0.16198163823322534;0.7502758991251344;-0.39200000001146007
1614280917853;0.16436158253105262;0.7502596160283967;-0.39200000001146007
1614280917868;0.1667415268288799;0.7502433329316591;-0.39200000001146007
1614280917886;0.1691214711267072;0.7502270498349215;-0.39200000001146007
1614280917905;0.17150141542453448;0.7502107667381839;-0.39200000001146007
1614280917926;0.17388135972236177;0.7501944836414463;-0.39200000001146007
1614280917948;0.17626130402018905;0.7501782005447086;-0.39200000001146007
1614280917969;0.17864124831801634;0.750161917447971;-0.39200000001146007
1614280917987;0.18102119261584362;0.7501456343512334;-0.39200000001146007
1614280918006;0.1834011369136709;0.7501293512544958;-0.39200000001146007
1614280918026;0.1857810812114982;0.7501130681577581;-0.39200000001146007
1614280918047;0.18816102550932548;0.7500967850610205;-0.39200000001146007
1614280918065;0.19054096980715277;0.7500805019642829;-0.39200000001146007
1614280918086;0.19292091410498005;0.7500642188675453;-0.39200000001146007
1614280918105;0.19530085840280734;0.7500479357708076;-0.39200000001146007
1614280918125;0.19768080270063462;0.75003165267407;-0.39200000001146007
1614280918146;0.2000607469984619;0.7500153695773324;-0.39200000001146007
1614280918165;0.2024406912962892;0.7499990864805948;-0.39200000001146007
1614280918186;0.20482063559411648;0.7499828033838571;-0.39200000001146007
1614280918235;0.20720057989194376;0.7499665202871195;-0.39200000001146007
1614280918245;0.20958052418977105;0.7499502371903819;-0.39200000001146007
1614280918264;0.21196046848759834;0.7499339540936443;-0.39200000001146007
1614280918284;0.21434041278542562;0.7499176709969066;-0.39200000001146007
1614280918304;0.2167203570832529;0.749901387900169;-0.39200000001146007
1614280918324;0.2191003013810802;0.7498851048034314;-0.39200000001146007
1614280918345;0.22148024567890748;0.7498688217066938;-0.39200000001146007
1614280918364;0.22386018997673476;0.7498525386099562;-0.39200000001146007
1614280918385;0.22624013427456205;0.7498362555132185;-0.39200000001146007
1614280918405;0.22862007857238933;0.7498199724164809;-0.39200000001146007
1614280918425;0.23100002287021662;0.7498036893197433;-0.39200000001146007
1614280918446;0.2333799671680439;0.7497874062230057;-0.39200000001146007
1614280918465;0.2357599114658712;0.749771123126268;-0.39200000001146007
1614280918486;0.23813985576369848;0.7497548400295304;-0.39200000001146007
1614280918505;0.24051980006152576;0.7497385569327928;-0.39200000001146007
1614280918525;0.24289974435935305;0.7497222738360552;-0.39200000001146007
1614280918546;0.24527968865718033;0.7497059907393175;-0.39200000001146007
1614280918565;0.24765963295500762;0.7496897076425799;-0.39200000001146007
1614280918586;0.2500395772528349;0.7496734245458423;-0.39200000001146007
1614280918608;0.2500395772528349;0.7496734245458423;-0.35200000001146003
1614280918625;0.2500395772528349;0.7496734245458423;-0.31200000001146
1614280918646;0.2500395772528349;0.7496734245458423;-0.27200000001145996
1614280918666;0.2500395772528349;0.7496734245458423;-0.23200000001145993
1614280918685;0.2500395772528349;0.7496734245458423;-0.1920000000114599
1614280918705;0.2500395772528349;0.7496734245458423;-0.15200000001145986
1614280918726;0.2500395772528349;0.7496734245458423;-0.11200000001145982
1614280918748;0.2500395772528349;0.7496734245458423;-0.07200000001145979
1614280918769;0.2500395772528349;0.7496734245458423;-0.03200000001145975
1614280918786;0.2500395772528349;0.7496734245458423;0.007999999988540264
1614280918805;0.2500395772528349;0.7496734245458423;0.04799999998854029
1614280918825;0.2500395772528349;0.7496734245458423;0.08799999998854033
1614280918849;0.2500395772528349;0.7496734245458423;0.12799999998854036
1614280918868;0.2500395772528349;0.7496734245458423;0.1679999999885404
1614280918886;0.2500395772528349;0.7496734245458423;0.20799999998854043
1614280918906;0.2500395772528349;0.7496734245458423;0.24799999998854047
1614280918925;0.2500395772528349;0.7496734245458423;0.2879999999885405
1614280918948;0.2500395772528349;0.7496734245458423;0.3279999999885405
1614280918968;0.2500395772528349;0.7496734245458423;0.36799999998854055
1614280918987;0.2500395772528349;0.7496734245458423;0.4079999999885406
1614280919006;0.2500395772528349;0.7496734245458423;0.4479999999885406
1614280919025;0.2500395772528349;0.7496734245458423;0.48799999998854066
1614280919047;0.2500395772528349;0.7496734245458423;0.5279999999885406
1614280919065;0.2500395772528349;0.7496734245458423;0.5679999999885407
1614280919086;0.2500395772528349;0.7496734245458423;0.6079999999885407
1614280919105;0.2500395772528349;0.7496734245458423;0.6479999999885407
1614280919125;0.2500395772528349;0.7496734245458423;0.6879999999885408
1614280919146;0.2500395772528349;0.7496734245458423;0.7279999999885408
1614280919165;0.2500395772528349;0.7496734245458423;0.7679999999885408
1614280919186;0.2500395772528349;0.7496734245458423;0.8079999999885409
1614280919237;0.2500395772528349;0.7496734245458423;0.8479999999885409
1614280919244;0.2500395772528349;0.7496734245458423;0.887999999988541
1614280919264;0.2500395772528349;0.7496734245458423;0.927999999988541
1614280919284;0.2500395772528349;0.7496734245458423;0.967999999988541
1614280919304;0.2500395772528349;0.7496734245458423;1.007999999988541
1614280919324;0.2500395772528349;0.7496734245458423;1.047999999988541
1614280919345;0.2500395772528349;0.7496734245458423;1.087999999988541
1614280919365;0.2500395772528349;0.7496734245458423;1.127999999988541
1614280919385;0.2500395772528349;0.7496734245458423;1.167999999988541
1614280919405;0.2500395772528349;0.7496734245458423;1.2079999999885411
1614280919425;0.2500395772528349;0.7496734245458423;1.2479999999885412
1614280919445;0.2500395772528349;0.7496734245458423;1.2879999999885412
1614280919465;0.2500395772528349;0.7496734245458423;1.3279999999885412
1614280919485;0.2500395772528349;0.7496734245458423;1.3679999999885413
1614280919505;0.2500395772528349;0.7496734245458423;1.4079999999885413
1614280919525;0.2500395772528349;0.7496734245458423;1.4479999999885413
1614280919545;0.2500395772528349;0.7496734245458423;1.4879999999885414
1614280919565;0.2500395772528349;0.7496734245458423;1.5279999999885414
1614280919585;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919610;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919625;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919648;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919668;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919685;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919706;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919726;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919748;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919769;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919787;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919805;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919826;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919854;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919869;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919886;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919905;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919925;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919949;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919969;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280919987;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920006;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920026;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920047;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920065;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920086;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920105;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920125;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920146;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920165;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920186;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920239;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920245;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920264;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920284;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920305;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920325;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920345;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920365;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920385;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920405;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920425;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920445;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920465;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920485;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920505;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920525;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920545;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920565;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920585;0.2500395772528349;0.7496734245458423;1.5679999999885414
1614280920609;0.2500495750162287;0.749673632205976;0.7719999999885403
1614280920625;0.25005957469969387;0.7496737009534022;-0.024000000011460097
1614280920645;0.2500695743732177;0.7496736307748523;-0.8200000000114607
1614280920665;0.25007957210678955;0.7496734216838711;-1.6160000000114618
1614280920685;0.25008956597077303;0.7496730737208143;-2.4120000000114628
1614280920705;0.2500995540362791;0.7496725869528423;-3.208000000011464
1614280920725;0.25010953437553723;0.7496719614739041;-4.004000000011465
1614280920745;0.25011950506226854;0.7496711974047221;-4.800000000011457
1614280920764;0.2501294641720572;0.7496702948927672;-5.59600000001145
1614280920785;0.25013940978272153;0.7496692541122311;-6.392000000011442
1614280920805;0.25014933997468547;0.7496680752639917;-7.188000000011434
1614280920826;0.2501592528313487;0.7496667585755761;-7.984000000011426
1614280920851;0.250169146439457;0.7496653043011139;-8.78000000001142
1614280920869;0.25017901888947097;0.7496637127212914;-9.576000000011412
1614280920886;0.25018886827593523;0.7496619841432949;-10.372000000011404
1614280920905;0.25019869269784534;0.7496601189007527;-11.168000000011396
1614280920926;0.25020849025901576;0.7496581173536708;-11.964000000011389
1614280920948;0.25021825906844497;0.7496559798883624;-12.760000000011381
1614280920969;0.2502279972406809;0.7496537069173737;-13.556000000011373
1614280920986;0.2502377028961844;0.749651298879405;-14.352000000011365
1614280921005;0.25024737416169246;0.7496487562392252;-15.148000000011358
1614280921025;0.25025700917057964;0.7496460794875832;-15.94400000001135
1614280921047;0.2502666060632184;0.7496432691411112;-16.740000000011342
1614280921065;0.25027616298733757;0.7496403257422269;-17.536000000011335
1614280921086;0.25028567809838037;0.7496372498590278;-18.332000000011327
1614280921105;0.2502951495598604;0.7496340420851824;-19.12800000001132
1614280921125;0.2503045755437159;0.7496307030398144;-19.92400000001131
1614280921146;0.2503139542306624;0.7496272333673843;-20.720000000011304
1614280921165;0.25032328381054425;0.7496236337375644;-21.516000000011296
1614280921186;0.25033256248268376;0.7496199048451095;-22.312000000011288
1614280921233;0.250341788456229;0.749616047409724;-23.10800000001128
1614280921244;0.250350959950499;0.7496120621759207;-23.904000000011273
1614280921264;0.2503600751953278;0.7496079499128797;-24.700000000011265
1614280921284;0.25036913243140607;0.7496037114142972;-25.496000000011257
1614280921304;0.25037812991062053;0.7495993474982354;-26.29200000001125
1614280921324;0.2503870658963914;0.7495948590069618;-27.08800000001124
1614280921345;0.25039593866400756;0.7495902468067885;-27.884000000011234
1614280921365;0.25040474650095956;0.7495855117879039;-28.680000000011226
1614280921385;0.25041348770727;0.7495806548642016;-29.47600000001122
1614280921405;0.2504221605958216;0.7495756769731037;-30.27200000001121
1614280921425;0.25043076349268306;0.74957057907538;-31.068000000011203
1614280921445;0.25043929473743193;0.7495653621549623;-31.864000000011195
1614280921465;0.25044775268347513;0.7495600272187546;-32.66000000001119
1614280921485;0.2504561356983666;0.7495545752964388;-33.45600000001118
1614280921505;0.25046444216412295;0.7495490074402759;-34.25200000001117
1614280921525;0.2504726704775348;0.7495433247249035;-35.048000000011164
1614280921545;0.2504808190504774;0.7495375282471273;-35.84400000001116
1614280921565;0.25048888631021604;0.7495316191257103;-36.64000000001115
1614280921585;0.25049687069971016;0.7495255985011566;-37.43600000001114
1614280921608;0.250394170983065;0.7496053010548125;-38.23200000001113
1614280921625;0.2502925884349988;0.7496864226597435;-39.028000000011126
1614280921645;0.2501921426616919;0.749768947658883;-39.82400000001112
1614280921665;0.25009285304991813;0.7498528601242981;-40.62000000001111
1614280921685;0.24999473876330403;0.7499381438602643;-41.4160000000111
1614280921706;0.24989781873862973;0.7500247824063934;-42.212000000011095
1614280921725;0.24980211168217376;0.7501127590408072;-43.00800000001109
1614280921748;0.24970763606610322;0.7502020567833673;-43.80400000001108
1614280921770;0.2496144101249078;0.7502926583989513;-44.60000000001107
1614280921786;0.24952245185188088;0.7503845464007803;-45.396000000011064
1614280921806;0.24943177899564656;0.7504777030537932;-46.192000000011056
1614280921826;0.24934240905673405;0.7505721103780693;-46.98800000001105
1614280921852;0.24925435928419978;0.7506677501522999;-47.78400000001104
1614280921869;0.24916764667229863;0.7507646039173042;-48.58000000001103
1614280921886;0.2490822879572032;0.750862652979592;-49.376000000011025
1614280921906;0.24899829961377443;0.750961878414972;-50.17200000001102
